lat,lon,depth,cluster
35.162777,139.60649,15.839,1097
35.162777,139.60655,15.704,1100
35.162777,139.60693,16.526,1112
35.162777,139.60747,17.473,1116
35.162777,139.60779,17.525,1160
35.162777,139.6078,16.745,1160
35.162777,139.60782,17.317,1160
35.162777,139.60785,17.401,1160
35.162777,139.60788,17.619,1160
35.162777,139.60797,17.494,1161
35.162777,139.60799,17.203,1161
35.162777,139.60803,16.797,1161
35.162777,139.60815,16.277,1164
35.162777,139.60823,14.48,1164
35.162777,139.60825,15.642,1164
35.162777,139.60841,14.362,1165
35.162777,139.60846,14.091,1165
35.162777,139.60852,12.311,1176
35.162777,139.60855,12.218,1176
35.162777,139.60857,11.541,1176
35.162777,139.60858,12.759,1176
35.162777,139.6086,12.395,1176
35.162777,139.60861,10.197,1176
35.162777,139.60863,12.083,1176
35.162777,139.60864,11.597375,1176
35.162777,139.60866,11.21,1176
35.162777,139.60867,11.666,1176
35.162777,139.60869,9.283,1177
35.162777,139.60872,9.974,1177
35.162777,139.60873,9.364,1177
35.162777,139.60876,7.58,1177
35.162777,139.60878,7.33,1177
35.162777,139.60881,6.98,1177
35.162777,139.60883,6.486000000000001,1177
35.162777,139.60886,5.312,1177
35.162777,139.60887,5.25975,1177
35.162777,139.60889,4.791499999999999,1180
35.162777,139.60895,4.992,1180
35.162777,139.60896,3.28,1180
35.162777,139.61438,3.101,1531
35.162777,139.61452,4.007,1531
35.162777,139.61455,3.205,1531
35.162777,139.61479,4.517,1543
35.162777,139.61491,4.746,1543
35.162777,139.61493,4.694,1543
35.162777,139.61494,4.21,1543
35.162777,139.61499,4.683,1544
35.162777,139.61536,4.787,1548
35.162777,139.61577,6.29,1679
35.16278,139.5993,37.028,332
35.16278,139.60074,34.827,384
35.16278,139.60075,35.074,384
35.16278,139.60152,32.284499999999994,417
35.16278,139.60155,32.418,417
35.16278,139.60362,20.2,856
35.16278,139.60388,18.56,865
35.16278,139.60434,17.838,869
35.16278,139.60582,14.788,925
35.16278,139.60593,15.163,925
35.16278,139.60602,15.205,926
35.16278,139.60617,15.413,1096
35.16278,139.6062,15.298,1096
35.16278,139.60623,15.34,1096
35.16278,139.6072,16.839,1113
35.16278,139.60744,17.192,1116
35.16278,139.60745,17.463,1116
35.16278,139.60753,17.348,1117
35.16278,139.60756,19.193,1117
35.16278,139.60765,18.067,1117
35.16278,139.60773,18.119,1160
35.16278,139.60777,17.546,1160
35.16278,139.60786,17.338,1160
35.16278,139.608,16.859,1161
35.16278,139.6081,16.516,1164
35.16278,139.60812,15.6725,1164
35.16278,139.60823,15.839,1164
35.16278,139.60838,14.424,1165
35.16278,139.60841,13.2115,1165
35.16278,139.60854,9.008,1176
35.16278,139.60855,12.153,1176
35.16278,139.60857,12.047,1176
35.16278,139.6086,11.656,1176
35.16278,139.60861,9.118,1176
35.16278,139.60866,10.99,1176
35.16278,139.60867,10.167,1176
35.16278,139.60869,10.521,1177
35.16278,139.6087,10.24,1177
35.16278,139.60873,9.755666666666666,1177
35.16278,139.60875,7.9855,1177
35.16278,139.60878,7.399,1177
35.16278,139.60884,5.801,1177
35.16278,139.60887,5.045,1177
35.16278,139.60896,3.101,1180
35.16278,139.609,3.949,1180
35.16278,139.60901,3.39,1180
35.16278,139.61458,4.121,1532
35.16278,139.6146,3.7935,1532
35.16278,139.61473,4.371,1532
35.16278,139.61484,4.537,1543
35.16278,139.6149,4.731999999999999,1543
35.16278,139.61493,4.18,1543
35.16278,139.61494,4.24,1543
35.16278,139.61497,4.6,1544
35.16278,139.61539,5.089,1548
35.16278,139.61542,5.963,1548
35.16278,139.6156,6.38,1678
35.162785,139.60074,35.1555,384
35.162785,139.60078,35.074,384
35.162785,139.60155,33.0205,417
35.162785,139.60162,32.911,417
35.162785,139.60327,22.157,852
35.162785,139.60335,21.844,852
35.162785,139.60336,21.751,852
35.162785,139.60411,18.41,866
35.162785,139.60423,18.2175,869
35.162785,139.60425,18.15,869
35.162785,139.60432,17.884500000000003,869
35.162785,139.60538,14.487,921
35.162785,139.60544,15.111,921
35.162785,139.6058,14.851,925
35.162785,139.60585,14.82,925
35.162785,139.60591,15.153,925
35.162785,139.60594,15.069,925
35.162785,139.60599,15.059,926
35.162785,139.60603,14.06,926
35.162785,139.60622,15.465,1096
35.162785,139.60649,15.558,1097
35.162785,139.60693,16.412,1112
35.162785,139.607,15.871,1112
35.162785,139.60706,16.932,1112
35.162785,139.60707,16.953,1112
35.162785,139.6072,16.891,1113
35.162785,139.60744,17.567,1116
35.162785,139.60774,17.713,1160
35.162785,139.60783,16.974,1160
35.162785,139.6079,17.224,1161
35.162785,139.60797,16.859,1161
35.162785,139.608,17.296,1161
35.162785,139.60805,16.016,1161
35.162785,139.60812,16.37,1164
35.162785,139.60815,16.422,1164
35.162785,139.60823,15.8965,1164
35.162785,139.6084,14.206,1165
35.162785,139.60843,14.143,1165
35.162785,139.60854,12.244,1176
35.162785,139.60855,11.5405,1176
35.162785,139.60857,11.801,1176
35.162785,139.60867,11.573,1176
35.162785,139.60869,9.5,1177
35.162785,139.60872,9.06,1177
35.162785,139.60873,11.042,1177
35.162785,139.60883,6.024,1177
35.162785,139.60884,6.45675,1177
35.162785,139.60886,4.329,1177
35.162785,139.60887,5.693,1177
35.162785,139.60901,3.888,1180
35.162785,139.60904,2.87,1180
35.162785,139.60915,4.956,1181
35.162785,139.60925,6.051,1181
35.162785,139.61458,3.382,1532
35.162785,139.61473,3.395,1532
35.162785,139.61476,4.433,1543
35.162785,139.61487,4.24,1543
35.162785,139.61491,3.861,1543
35.162785,139.6152,4.4,1547
35.162785,139.6157,6.359,1678
35.162785,139.61575,6.432,1679
35.16279,139.60074,35.019,384
35.16279,139.60152,31.925,417
35.16279,139.60153,32.366,417
35.16279,139.60336,20.7,852
35.16279,139.60352,21.771,855
35.16279,139.60362,20.23,856
35.16279,139.60399,18.91,866
35.16279,139.60408,18.618,866
35.16279,139.6042,18.389,869
35.16279,139.60428,18.233,869
35.16279,139.60431,18.129,869
35.16279,139.60611,14.736,926
35.16279,139.60617,15.413,1096
35.16279,139.6062,15.319,1096
35.16279,139.60623,14.851,1096
35.16279,139.60718,16.88,1113
35.16279,139.60742,17.588,1116
35.16279,139.60756,17.515,1117
35.16279,139.60765,17.588,1117
35.16279,139.60788,16.495,1160
35.16279,139.60793,17.224,1161
35.16279,139.60796,17.099,1161
35.16279,139.60799,17.453,1161
35.16279,139.60811,16.318,1164
35.16279,139.60822,16.016,1164
35.16279,139.60841,13.269,1165
35.16279,139.60844,13.966,1165
35.16279,139.60847,12.9695,1165
35.16279,139.60854,10.485666666666669,1176
35.16279,139.6086,9.145,1176
35.16279,139.60875,8.92725,1177
35.16279,139.60876,9.33,1177
35.16279,139.60884,5.079,1177
35.16279,139.60901,4.121,1180
35.16279,139.6145,3.892,1531
35.16279,139.6146,4.163,1532
35.16279,139.61473,4.7885,1532
35.16279,139.61478,4.6,1543
35.16279,139.61487,4.433,1543
35.16279,139.6149,4.642,1543
35.16279,139.61493,4.725,1543
35.16279,139.61534,4.891,1548
35.16279,139.61559,6.203,1678
35.162792,139.5993,37.08,332
35.162792,139.60072,34.964,384
35.162792,139.60074,35.977,384
35.162792,139.60078,35.046,384
35.162792,139.60156,33.404,417
35.162792,139.60161,32.308,417
35.162792,139.60326,22.438,852
35.162792,139.60338,21.647,852
35.162792,139.6042,18.389,869
35.162792,139.60538,14.414,921
35.162792,139.60545,14.892,921
35.162792,139.60577,14.726,925
35.162792,139.606,15.142,926
35.162792,139.60602,13.925,926
35.162792,139.6062,15.402,1096
35.162792,139.60716,16.88,1113
35.162792,139.6073,18.947,1113
35.162792,139.60732,17.244,1116
35.162792,139.60735,17.286,1116
35.162792,139.60736,17.4005,1116
35.162792,139.60738,17.39,1116
35.162792,139.60739,17.473,1116
35.162792,139.6074,17.536,1116
35.162792,139.60742,17.047,1116
35.162792,139.60771,17.661,1160
35.162792,139.60774,17.973,1160
35.162792,139.60783,16.87,1160
35.162792,139.6079,17.65,1161
35.162792,139.60802,17.172,1161
35.162792,139.60817,16.11,1164
35.162792,139.60825,16.006,1164
35.162792,139.60829,15.694,1164
35.162792,139.60841,13.925,1165
35.162792,139.60843,15.361,1165
35.162792,139.60854,12.155,1176
35.162792,139.60855,9.364,1176
35.162792,139.60857,11.883,1176
35.162792,139.60861,11.75,1176
35.162792,139.60873,9.035,1177
35.162792,139.60876,9.5695,1177
35.162792,139.60878,8.5735,1177
35.162792,139.60883,7.472,1177
35.162792,139.60886,6.015,1177
35.162792,139.60896,2.883,1180
35.162792,139.60898,3.517666666666667,1180
35.162792,139.61456,3.403,1532
35.162792,139.61458,4.017,1532
35.162792,139.61472,3.34,1532
35.162792,139.61484,4.496,1543
35.162792,139.61485,4.21,1543
35.162792,139.61497,4.704,1544
35.162792,139.61513,5.832,1544
35.162792,139.61533,4.57,1547
35.162792,139.6154,7.53,1548
35.162792,139.61548,5.2,1548
35.162792,139.6157,6.39,1678
35.162796,139.60072,35.20616666666667,384
35.162796,139.60152,32.314,417
35.162796,139.60158,33.048,417
35.162796,139.60162,32.391,417
35.162796,139.60191,31.939,421
35.162796,139.60262,26.444,433
35.162796,139.60338,21.1525,852
35.162796,139.6041,18.722,866
35.162796,139.60544,15.173,921
35.162796,139.6059,15.069,925
35.162796,139.60594,14.83,925
35.162796,139.606,15.194,926
35.162796,139.60622,14.944,1096
35.162796,139.60648,15.683,1097
35.162796,139.60693,16.516,1112
35.162796,139.60698,15.892,1112
35.162796,139.60707,16.995,1112
35.162796,139.60728,17.224,1113
35.162796,139.6073,17.192,1113
35.162796,139.60757,17.723,1117
35.162796,139.6077,17.505,1117
35.162796,139.60785,16.911,1160
35.162796,139.60803,17.203,1161
35.162796,139.60812,15.7145,1164
35.162796,139.6082,16.183,1164
35.162796,139.60825,16.048,1164
35.162796,139.6084,13.862,1165
35.162796,139.60847,13.675,1165
35.162796,139.60852,13.467,1176
35.162796,139.60854,12.52,1176
35.162796,139.60855,9.528,1176
35.162796,139.60858,8.953,1176
35.162796,139.60863,11.88,1176
35.162796,139.60869,10.07,1177
35.162796,139.60872,10.23,1177
35.162796,139.60875,7.774,1177
35.162796,139.60878,9.227,1177
35.162796,139.60886,6.723,1177
35.162796,139.60887,4.642,1177
35.162796,139.609,3.343,1180
35.162796,139.60901,3.778,1180
35.162796,139.60902,3.669,1180
35.162796,139.6145,3.871,1531
35.162796,139.61456,3.393,1532
35.162796,139.61472,4.381,1532
35.162796,139.61476,4.444,1543
35.162796,139.61478,4.725,1543
35.162796,139.6149,3.892,1543
35.162796,139.61493,5.586,1543
35.162796,139.61497,4.527,1544
35.162796,139.61519,4.4,1547
35.162796,139.61542,6.078,1548
35.162796,139.61577,6.671,1679
35.1628,139.60071,35.265,384
35.1628,139.60077,35.238,384
35.1628,139.60153,32.445,417
35.1628,139.6016,32.5135,417
35.1628,139.60283,24.615,434
35.1628,139.60326,22.594,852
35.1628,139.6034,21.574,855
35.1628,139.60364,20.2,856
35.1628,139.604,19.076,866
35.1628,139.60419,18.535,869
35.1628,139.60544,14.934,921
35.1628,139.60576,14.944,925
35.1628,139.60585,14.83,925
35.1628,139.60602,15.069,926
35.1628,139.60617,15.475,1096
35.1628,139.60619,15.246,1096
35.1628,139.60655,15.621,1100
35.1628,139.60715,16.714,1113
35.1628,139.60725,17.13,1113
35.1628,139.60759,17.682,1117
35.1628,139.60764,18.15,1117
35.1628,139.60767,17.536,1117
35.1628,139.60805,16.006,1161
35.1628,139.60812,16.318,1164
35.1628,139.60818,16.141,1164
35.1628,139.60822,14.92,1164
35.1628,139.60826,15.85,1164
35.1628,139.60829,15.517,1164
35.1628,139.60846,13.841,1165
35.1628,139.6085,13.467,1176
35.1628,139.60855,8.981,1176
35.1628,139.60857,11.828,1176
35.1628,139.60861,11.323,1176
35.1628,139.60867,11.302,1176
35.1628,139.60872,10.02,1177
35.1628,139.60881,7.961,1177
35.1628,139.60887,5.578,1177
35.1628,139.60896,4.052,1180
35.1628,139.60898,3.466,1180
35.1628,139.609,4.29,1180
35.1628,139.60901,3.067,1180
35.1628,139.6145,3.965,1531
35.1628,139.61455,3.216,1531
35.1628,139.61456,3.996,1532
35.1628,139.6146,4.225,1532
35.1628,139.61482,4.517,1543
35.1628,139.61488,4.928,1543
35.1628,139.6149,4.652,1543
35.1628,139.61493,4.683,1543
35.1628,139.61533,4.86,1547
35.1628,139.61539,5.266,1548
35.1628,139.61575,6.473,1679
35.162804,139.60071,35.2105,384
35.162804,139.60072,35.17,384
35.162804,139.60158,33.0475,417
35.162804,139.6016,32.6235,417
35.162804,139.60191,32.178,421
35.162804,139.60269,25.436,433
35.162804,139.60341,21.48,855
35.162804,139.60352,21.626,855
35.162804,139.6039,18.56,865
35.162804,139.6041,18.691,866
35.162804,139.60417,18.618,866
35.162804,139.60538,14.528,921
35.162804,139.60542,15.132,921
35.162804,139.60574,14.861,922
35.162804,139.6059,15.309,925
35.162804,139.60593,14.736,925
35.162804,139.60599,15.121,926
35.162804,139.606,14.122,926
35.162804,139.60611,14.892,926
35.162804,139.60646,15.538,1097
35.162804,139.60695,16.526,1112
35.162804,139.60707,16.891,1112
35.162804,139.60713,16.682,1113
35.162804,139.60716,17.151,1113
35.162804,139.60718,17.099,1113
35.162804,139.6072,17.172,1113
35.162804,139.60721,17.083,1113
35.162804,139.60724,17.192,1113
35.162804,139.6074,17.078,1116
35.162804,139.6076,17.64,1117
35.162804,139.60762,17.577,1117
35.162804,139.60765,17.682,1117
35.162804,139.60785,16.984,1160
35.162804,139.6079,16.734,1161
35.162804,139.608,17.38,1161
35.162804,139.60805,16.339,1161
35.162804,139.60818,15.902,1164
35.162804,139.6082,15.944,1164
35.162804,139.60841,13.295,1165
35.162804,139.60849,14.813,1176
35.162804,139.6085,14.895,1176
35.162804,139.60854,12.572,1176
35.162804,139.60855,11.822,1176
35.162804,139.60857,9.268,1176
35.162804,139.60863,11.083,1176
35.162804,139.60878,8.953,1177
35.162804,139.6088,8.32,1177
35.162804,139.60884,5.838,1177
35.162804,139.60886,5.068,1177
35.162804,139.60889,4.548,1180
35.162804,139.60893,6.818,1180
35.162804,139.60898,3.247,1180
35.162804,139.60902,3.611,1180
35.162804,139.60913,5.339,1181
35.162804,139.60916,5.859,1181
35.162804,139.61455,3.424,1531
35.162804,139.6147,3.368,1532
35.162804,139.61478,4.558,1543
35.162804,139.61513,6.078,1544
35.162804,139.61539,7.557,1548
35.162804,139.61542,6.036,1548
35.162804,139.61557,6.192,1678
35.162804,139.61572,6.4,1678
35.162807,139.5993,36.862,332
35.162807,139.5996,37.986,335
35.162807,139.6007,35.348,384
35.162807,139.60072,35.375,384
35.162807,139.60077,35.129,384
35.162807,139.60153,32.594,417
35.162807,139.60158,32.792,417
35.162807,139.60164,32.664,418
35.162807,139.60263,26.902,433
35.162807,139.60338,20.554,852
35.162807,139.6041,18.795,866
35.162807,139.60574,14.913,922
35.162807,139.60585,14.736,925
35.162807,139.60597,15.163,926
35.162807,139.60602,15.08,926
35.162807,139.60619,15.3035,1096
35.162807,139.6062,14.757,1096
35.162807,139.60696,15.881,1112
35.162807,139.60707,16.859,1112
35.162807,139.60713,17.192,1113
35.162807,139.60762,20.206,1117
35.162807,139.60776,17.848,1160
35.162807,139.60805,17.14,1161
35.162807,139.60812,15.298,1164
35.162807,139.60814,16.162,1164
35.162807,139.6082,15.6,1164
35.162807,139.60826,15.944,1164
35.162807,139.6084,13.935,1165
35.162807,139.60847,13.696,1165
35.162807,139.60858,11.719,1176
35.162807,139.60873,8.9695,1177
35.162807,139.60878,7.503,1177
35.162807,139.6088,8.8975,1177
35.162807,139.60881,8.02,1177
35.162807,139.60893,5.339,1180
35.162807,139.60898,3.07,1180
35.162807,139.609,3.434,1180
35.162807,139.61458,4.184,1532
35.162807,139.6147,4.371,1532
35.162807,139.61475,4.465,1532
35.162807,139.61485,4.454,1543
35.162807,139.61488,3.882,1543
35.162807,139.61493,5.193,1543
35.162807,139.61497,4.766,1544
35.16281,139.59947,38.371,332
35.16281,139.60071,35.238,384
35.16281,139.60075,35.265,384
35.16281,139.60077,34.964,384
35.16281,139.60211,29.24,422
35.16281,139.60323,22.708,852
35.16281,139.60342,21.522,855
35.16281,139.60402,18.889,866
35.16281,139.60408,18.733,866
35.16281,139.60416,18.545,866
35.16281,139.60573,14.872,922
35.16281,139.60591,14.924,925
35.16281,139.606,14.247,926
35.16281,139.6061,14.788,926
35.16281,139.60713,16.9115,1113
35.16281,139.60733,18.892,1116
35.16281,139.60764,18.129,1117
35.16281,139.60791,17.65,1161
35.16281,139.60806,16.349,1161
35.16281,139.60826,15.808,1164
35.16281,139.6083,15.496,1165
35.16281,139.60841,12.676,1165
35.16281,139.60843,13.956,1165
35.16281,139.60847,13.727,1165
35.16281,139.6085,13.56,1176
35.16281,139.60852,14.621,1176
35.16281,139.60855,11.947,1176
35.16281,139.60857,14.265,1176
35.16281,139.60861,11.85,1176
35.16281,139.60863,10.917,1176
35.16281,139.60883,6.546,1177
35.16281,139.60884,6.083,1177
35.16281,139.60887,4.735,1177
35.16281,139.60902,3.559,1180
35.16281,139.60913,4.07,1181
35.16281,139.61449,3.892,1531
35.16281,139.6145,3.965,1531
35.16281,139.61453,3.403,1531
35.16281,139.61456,4.028,1532
35.16281,139.61469,3.885,1532
35.16281,139.6147,4.792,1532
35.16281,139.61476,4.714,1543
35.16281,139.6148,4.27,1543
35.16281,139.61482,4.537,1543
35.16281,139.61487,5.257,1543
35.16281,139.61488,5.330500000000001,1543
35.16281,139.6149,5.421,1543
35.16281,139.61491,5.6815,1543
35.16281,139.61496,4.6,1544
35.16281,139.61516,4.38,1547
35.16281,139.61542,6.13,1548
35.16281,139.61577,6.452,1679
35.162815,139.60066,44.0,384
35.162815,139.6007,35.092,384
35.162815,139.60071,35.101,384
35.162815,139.60075,35.129,384
35.162815,139.6008,35.033,384
35.162815,139.60153,32.428,417
35.162815,139.60156,32.801,417
35.162815,139.60158,32.80825,417
35.162815,139.60263,26.86,433
35.162815,139.60323,22.916,852
35.162815,139.60338,20.887,852
35.162815,139.60342,21.438,855
35.162815,139.60352,21.563,855
35.162815,139.60364,20.26,856
35.162815,139.60408,18.774,866
35.162815,139.6041,18.868,866
35.162815,139.60542,15.246,921
35.162815,139.60544,15.101,921
35.162815,139.60565,14.757,922
35.162815,139.60567,14.83,922
35.162815,139.60568,15.09,922
35.162815,139.6057,14.663,922
35.162815,139.60571,14.924,922
35.162815,139.60588,15.277,925
35.162815,139.6062,14.861,1096
35.162815,139.60646,15.621,1097
35.162815,139.60695,16.485,1112
35.162815,139.60707,16.932,1112
35.162815,139.60712,16.792,1113
35.162815,139.6074,17.182,1116
35.162815,139.60786,16.818,1160
35.162815,139.60791,16.828,1161
35.162815,139.608,17.494,1161
35.162815,139.60806,17.067,1161
35.162815,139.60814,16.3445,1164
35.162815,139.60818,16.048,1164
35.162815,139.6082,15.03,1164
35.162815,139.60823,15.704,1164
35.162815,139.60826,15.975,1164
35.162815,139.60838,14.154,1165
35.162815,139.60847,13.758,1165
35.162815,139.60849,13.649,1176
35.162815,139.60852,12.717,1176
35.162815,139.60854,14.676,1176
35.162815,139.60857,14.539,1176
35.162815,139.6086,14.155,1176
35.162815,139.60864,11.4595,1176
35.162815,139.60866,12.348,1176
35.162815,139.60867,11.554,1176
35.162815,139.60869,10.842,1177
35.162815,139.60876,9.106,1177
35.162815,139.60878,8.034,1177
35.162815,139.60881,6.889,1177
35.162815,139.60883,7.656499999999999,1177
35.162815,139.60886,6.494,1177
35.162815,139.60887,5.755,1177
35.162815,139.60893,5.038,1180
35.162815,139.60896,4.76,1180
35.162815,139.60898,2.518,1180
35.162815,139.609,3.289,1180
35.162815,139.60902,3.507,1180
35.162815,139.60912,5.421,1181
35.162815,139.61522,5.14,1547
35.162815,139.6153,4.54,1547
35.162815,139.61531,4.777,1547
35.162815,139.61536,7.31,1548
35.162815,139.61577,6.4,1679
35.16282,139.5993,37.434,332
35.16282,139.5996,37.746,335
35.16282,139.60068,43.726,384
35.16282,139.6008,35.348,384
35.16282,139.60081,35.731,384
35.16282,139.60153,32.883,417
35.16282,139.60156,32.801,417
35.16282,139.60158,32.5135,417
35.16282,139.60162,32.774,417
35.16282,139.60164,32.582,418
35.16282,139.60268,25.71,433
35.16282,139.60344,21.345,855
35.16282,139.60345,21.345,855
35.16282,139.60416,18.618,866
35.16282,139.60521,15.881,910
35.16282,139.60538,14.518,921
35.16282,139.60542,15.288,921
35.16282,139.60562,14.892,922
35.16282,139.60564,15.017,922
35.16282,139.6059,14.903,925
35.16282,139.60596,15.038,926
35.16282,139.60602,15.09,926
35.16282,139.60617,15.378,1096
35.16282,139.60655,15.569,1100
35.16282,139.60695,15.663,1112
35.16282,139.60706,16.891,1112
35.16282,139.60735,18.509,1116
35.16282,139.60762,18.181,1117
35.16282,139.60776,18.119,1160
35.16282,139.60806,16.984,1161
35.16282,139.60808,16.37,1161
35.16282,139.60811,15.038,1164
35.16282,139.60823,14.727142857142857,1164
35.16282,139.60826,15.6,1164
35.16282,139.6083,15.725,1165
35.16282,139.60843,13.337,1165
35.16282,139.60861,13.553,1176
35.16282,139.60873,10.02,1177
35.16282,139.6088,7.990499999999999,1177
35.16282,139.60895,4.27,1180
35.16282,139.609,2.435,1180
35.16282,139.60916,4.16,1181
35.16282,139.61449,3.986,1531
35.16282,139.61453,3.393,1531
35.16282,139.61455,3.32,1531
35.16282,139.61458,4.184,1532
35.16282,139.61469,4.433,1532
35.16282,139.61475,4.537,1532
35.16282,139.61487,4.673,1543
35.16282,139.61488,3.923,1543
35.16282,139.61491,4.87,1543
35.16282,139.61572,6.411,1678
35.16282,139.61578,6.785,1679
35.16282,139.61609,6.109,1682
35.162823,139.59947,38.36,332
35.162823,139.60074,34.964,384
35.162823,139.60081,35.129,384
35.162823,139.60158,32.473,417
35.162823,139.60191,32.22,421
35.162823,139.60211,29.26,422
35.162823,139.60281,24.861,434
35.162823,139.60321,22.968,852
35.162823,139.60347,21.3395,855
35.162823,139.60406,18.785,866
35.162823,139.60541,15.236,921
35.162823,139.6056,15.038,922
35.162823,139.60562,14.726,922
35.162823,139.60611,14.799,926
35.162823,139.6071,16.922,1112
35.162823,139.60786,16.787,1160
35.162823,139.6081,16.443,1164
35.162823,139.60815,16.474,1164
35.162823,139.60823,14.74,1164
35.162823,139.60825,15.715,1164
35.162823,139.60828,15.777,1164
35.162823,139.60837,14.466,1165
35.162823,139.60847,13.54,1165
35.162823,139.60849,13.968666666666666,1176
35.162823,139.60852,12.499,1176
35.162823,139.60857,11.51,1176
35.162823,139.60866,10.646,1176
35.162823,139.60872,9.117,1177
35.162823,139.60873,8.159,1177
35.162823,139.60878,7.3995,1177
35.162823,139.60881,7.92,1177
35.162823,139.609,3.174,1180
35.162823,139.60902,3.532,1180
35.162823,139.60904,3.497,1180
35.162823,139.6091,6.106,1181
35.162823,139.61456,4.059,1532
35.162823,139.61467,3.883,1532
35.162823,139.61475,4.61,1532
35.162823,139.6148,4.527,1543
35.162823,139.61485,4.5635,1543
35.162823,139.61496,4.7455,1544
35.162823,139.61554,6.265,1678
35.162823,139.61577,6.452,1679
35.162827,139.59886,39.214,326
35.162827,139.59929,37.132,332
35.162827,139.60078,35.375,384
35.162827,139.60153,32.387,417
35.162827,139.60155,32.522,417
35.162827,139.60158,33.02,417
35.162827,139.60254,25.84,430
35.162827,139.60338,20.918,852
35.162827,139.60349,21.251,855
35.162827,139.60365,20.34,856
35.162827,139.60403,19.014,866
35.162827,139.60414,18.733,866
35.162827,139.60559,15.007,922
35.162827,139.60587,14.861,925
35.162827,139.6059,14.851,925
35.162827,139.60596,14.872,926
35.162827,139.60599,13.977,926
35.162827,139.60603,15.142,926
35.162827,139.60616,15.454,1096
35.162827,139.60617,15.298,1096
35.162827,139.60619,14.736,1096
35.162827,139.60645,15.527,1097
35.162827,139.60709,17.026,1112
35.162827,139.60739,17.099,1116
35.162827,139.60765,19.905,1117
35.162827,139.6077,16.849,1117
35.162827,139.60777,18.285,1160
35.162827,139.60794,17.65,1161
35.162827,139.60808,17.13,1161
35.162827,139.60822,14.7,1164
35.162827,139.60826,15.829,1164
35.162827,139.60828,15.5375,1164
35.162827,139.6083,15.871,1165
35.162827,139.60844,13.716,1165
35.162827,139.6086,11.8585,1176
35.162827,139.60872,8.274,1177
35.162827,139.60881,10.021,1177
35.162827,139.60892,4.572,1180
35.162827,139.61447,3.892,1531
35.162827,139.61452,3.424,1531
35.162827,139.61491,4.787,1543
35.162827,139.6153,4.777,1547
35.162827,139.6154,5.422,1548
35.162827,139.61543,5.28,1548
35.162827,139.61609,6.234,1682
35.162827,139.61617,6.763,1683
35.16283,139.5996,38.027,335
35.16283,139.60074,35.32,384
35.16283,139.60077,35.238,384
35.16283,139.60081,35.138,384
35.16283,139.60083,35.046,384
35.16283,139.60158,33.034000000000006,417
35.16283,139.6032,23.01,851
35.16283,139.6035,21.4225,855
35.16283,139.60406,18.878,866
35.16283,139.6041,18.837,866
35.16283,139.60521,15.944,910
35.16283,139.6054,14.653,921
35.16283,139.60541,14.976,921
35.16283,139.60558,14.986,922
35.16283,139.60588,15.194,925
35.16283,139.60617,15.673,1096
35.16283,139.60645,15.6,1097
35.16283,139.60693,16.37,1112
35.16283,139.60695,15.558,1112
35.16283,139.60706,16.891,1112
35.16283,139.60709,16.745,1112
35.16283,139.60736,19.412,1116
35.16283,139.60762,18.191,1117
35.16283,139.60788,16.943,1160
35.16283,139.60793,16.755,1161
35.16283,139.608,17.484,1161
35.16283,139.60811,15.7665,1164
35.16283,139.60814,16.193,1164
35.16283,139.60817,16.037,1164
35.16283,139.60834,14.518,1165
35.16283,139.60849,14.648,1176
35.16283,139.60857,12.051,1176
35.16283,139.6086,11.99,1176
35.16283,139.60867,10.313,1176
35.16283,139.60869,11.312,1177
35.16283,139.60876,6.796,1177
35.16283,139.60881,7.878,1177
35.16283,139.60886,6.981999999999999,1177
35.16283,139.60902,3.532,1180
35.16283,139.60905,3.58,1180
35.16283,139.61449,3.923,1531
35.16283,139.61455,4.121,1531
35.16283,139.61465,4.433,1532
35.16283,139.61467,4.381,1532
35.16283,139.61473,4.6,1532
35.16283,139.61475,4.589,1532
35.16283,139.6148,4.569,1543
35.16283,139.61487,4.324,1543
35.16283,139.61496,4.829,1544
35.16283,139.6152,5.09,1547
35.16283,139.61525,4.62,1547
35.16283,139.61533,7.174,1547
35.16283,139.61542,6.151,1548
35.16283,139.61562,6.161,1678
35.16283,139.61572,6.338,1678
35.16283,139.61578,6.39,1679
35.162834,139.59949,38.402,335
35.162834,139.60072,34.964,384
35.162834,139.60081,35.083,384
35.162834,139.60156,32.637,417
35.162834,139.60191,32.241,421
35.162834,139.60265,25.984,433
35.162834,139.60336,20.512,852
35.162834,139.60403,18.941,866
35.162834,139.60413,18.753,866
35.162834,139.60541,15.101,921
35.162834,139.60588,14.872,925
35.162834,139.60594,15.059,925
35.162834,139.60597,14.07,926
35.162834,139.60611,14.736,926
35.162834,139.60614,15.361,1096
35.162834,139.60616,15.257,1096
35.162834,139.60617,14.882,1096
35.162834,139.60709,16.890500000000003,1112
35.162834,139.60738,18.1965,1116
35.162834,139.60765,19.987,1117
35.162834,139.60768,19.96,1117
35.162834,139.60774,17.078,1160
35.162834,139.6081,17.057,1164
35.162834,139.60815,16.256,1164
35.162834,139.60822,14.64,1164
35.162834,139.60828,15.6155,1164
35.162834,139.6083,14.788,1165
35.162834,139.60843,12.769,1165
35.162834,139.60844,13.56,1165
35.162834,139.60847,13.592,1165
35.162834,139.60849,12.129,1176
35.162834,139.6085,13.678,1176
35.162834,139.60852,12.686,1176
35.162834,139.60858,11.708,1176
35.162834,139.60869,10.282,1177
