lat,lon,depth
35.15752,139.59923,23.312
35.15753,139.5995,22.895
35.157555,139.59935,23.156
35.157578,139.5994,23.291
35.15774,139.59962,22.479
35.157784,139.59969,22.2765
35.157806,139.59972,22.261
35.157814,139.59975,22.172
35.157898,139.59969,21.719
35.157898,139.5997,21.6725
35.157898,139.59972,21.6725
35.157898,139.59975,21.678
35.157898,139.59976,21.6885
35.1579,139.59967,21.719
35.157715,139.59991,20.256999999999998
35.15772,139.59987,20.256999999999998
35.157815881128386,139.59981622745136,21.282
35.157784,139.5999,20.226
35.157787,139.5999,20.158
35.15779,139.59993,20.127
35.157795,139.5999,20.158
35.1578,139.59991,20.116500000000002
35.157806,139.5999,20.1425
35.15785,139.5998,21.12595611472333
35.157852,139.59981,21.047978057361664
35.157867,139.59984,20.97
35.157875,139.59984,20.97
35.157875,139.59985,20.944
35.1579,139.59978,21.678
35.157818,139.59991,20.101
35.15783,139.59991,20.096
35.15784,139.59993,19.576
35.157852,139.59993,19.602
35.157894,139.5999,20.533
35.1578,139.59995,20.096
35.157806,139.59996,19.019
35.157814,139.59996,19.071
35.157825,139.59998,18.816
35.157833,139.59995,19.461
35.157837,139.59998,18.92
35.15785,139.59998,19.086
35.15786,139.59995,19.461
35.157875,139.59996,19.2735
35.157883,139.59996,19.086
35.15789,139.59998,19.003
35.1579,139.59999,18.8155
35.157906,139.59966,21.771
35.157913,139.59964,22.802
35.15792,139.59962,22.8175
35.15793,139.59962,22.833
35.15794,139.59961,22.833
35.157955,139.59961,22.833
35.157967,139.59962,22.8175
35.157978,139.59962,22.802
35.15798,139.59964,22.7915
35.15801,139.5997,21.001
35.158028,139.59976,17.661
35.15808,139.59987,17.6245
35.157974,139.6,15.049
35.157986,139.60002,14.768
35.157993,139.60004,14.0445
35.158,139.60005,13.602
35.158005,139.60008,12.535
35.158012,139.60008,12.176
35.158024,139.6001,11.469
35.158035,139.60011,11.469
35.158047,139.60011,11.239999999999998
35.158085,139.59988,17.6245
35.158096,139.5999,17.463
35.1581,139.59991,17.416
35.15811,139.59993,17.265
35.15812,139.59995,16.7765
35.158127,139.59996,16.313000000000002
35.15813,139.59998,16.037
35.15814,139.59999,16.037
35.158142,139.6,15.839500000000001
35.158146,139.60011,6.9935
35.158154,139.60002,15.241
35.15816,139.60004,14.382
35.15817,139.60005,14.382
35.15818,139.60008,10.2615
35.158195,139.60008,10.2615
35.15821,139.60008,10.012
35.158257,139.60007,14.976
35.157505,139.60028,8.96
35.157516,139.60028,8.96
35.15753,139.60028,8.96
35.15751,139.60152,7.16
35.157516,139.60149,7.1965
35.157524,139.60147,7.1965
35.15753,139.60146,7.233
35.15772,139.60025,10.043
35.157734,139.60025,10.183499999999999
35.157745,139.60025,10.324
35.157772,139.60025,12.035499999999999
35.157784,139.60025,12.035499999999999
35.1578,139.60025,12.035499999999999
35.15781,139.60025,11.978
35.15782,139.60027,11.281
35.157833,139.60027,10.979
35.15785,139.60027,10.584
35.15786,139.60028,10.553
35.157875,139.60028,10.475000000000001
35.157887,139.6003,10.397
35.157894,139.6003,10.475000000000001
35.157703,139.60056,10.095
35.157703,139.60057,10.095
35.157703,139.6006,10.095
35.158092,139.60013,7.264
35.158108,139.60013,6.9935
35.158127,139.60013,6.9935
35.158203,139.60016,6.858
35.158203,139.60017,6.858
35.158215,139.6002,7.1754999999999995
35.15819248697821,139.60022883282633,7.669122458078733
35.15824764886892,139.60041188118552,12.732570127631247
35.158257,139.60031,11.115
35.158253,139.60046,13.144
35.158257,139.60048,13.175
35.157658,139.60089,13.737
35.157658,139.60097,12.6445
35.157658,139.60098,12.6445
35.15766,139.60088,13.737
35.15767,139.60086,13.737
35.15894,139.59958,22.401000000000003
35.158943,139.59958,22.401000000000003
35.15895,139.59956,22.614
35.15896,139.59955,22.656
35.15897,139.59953,22.916
35.158978,139.59952,22.916
35.158985,139.5995,23.187
35.158897,139.59976,19.7298
35.158916,139.59962,22.245
35.15892,139.59962,22.245
35.158928,139.59961,22.245
35.15893,139.5996,22.292
35.158768,139.59982,19.586
35.15877,139.59981,19.586
35.15877,139.59984,19.409
35.15877,139.59985,19.409
35.158775,139.59987,19.399
35.15878,139.59988,19.279
35.15879,139.59988,19.279
35.1588,139.5999,19.076
35.158756,139.60007,13.269
35.158768,139.60007,13.3575
35.158775,139.60005,13.269
35.158783,139.60004,13.269
35.158783,139.60011,15.21775
35.158794,139.60002,13.315999999999999
35.158802,139.60002,13.315999999999999
35.158802,139.60008,13.8
35.15884628953145,139.5998107468944,19.210763993350767
35.158829474650965,139.59984840967795,18.615489481516768
35.158882,139.59978,19.617
35.158882,139.5998,19.406138993350766
35.158886,139.59978,19.6734
35.158886,139.5998,19.406138993350766
35.15889,139.59978,19.6734
35.15889,139.5998,19.406138993350766
35.158894,139.5998,19.451
35.15888,139.59985,18.816
35.158882,139.59981,19.406138993350766
35.158882,139.59984,19.06025
35.158886,139.59985,18.816
35.15889,139.59981,19.406138993350766
35.15889,139.59982,19.307138993350765
35.15889,139.59984,19.005625000000002
35.15886,139.59988,17.172
35.158867,139.59991,15.877683136162789
35.15887,139.5999,15.942671759423028
35.158875,139.59993,15.767
35.15888,139.59987,17.172
35.15888,139.5999,15.964
35.158882,139.59993,15.697140407138594
35.158886,139.59993,15.877683136162789
35.15889,139.59993,15.877683136162789
35.15889745954318,139.59979130716962,19.548414810777707
35.1589062776743,139.59983210576345,19.076
35.15894398384592,139.59980982232415,19.370266003604193
35.158947,139.59984,19.370266003604193
35.15896,139.59984,19.646016003604196
35.158962,139.59984,19.646016003604196
35.158962,139.59985,19.47703200720839
35.15897,139.59985,19.47703200720839
35.158974,139.59984,19.646016003604196
35.15898,139.59985,19.53935729448127
35.15889995791453,139.59987358618588,17.392689388234412
35.15888313627088,139.59992131318356,15.877683136162789
35.15898,139.59987,19.53935729448127
35.158985,139.59987,19.815
35.158980633737166,139.59989823218757,20.314500000000002
35.158848922990146,139.5999645940765,15.673
35.15885,139.6,15.579298839057198
35.15885,139.60002,15.274999999999999
35.158855,139.59995,15.7355
35.15886,139.59995,15.7355
35.158863,139.59996,15.837841568081394
35.158867,139.59996,15.837841568081394
35.158875,139.59995,15.889841568081394
35.158875,139.59998,15.657499999999999
35.158855,139.6,15.579298839057198
35.158855,139.60002,15.642
35.15886,139.6,15.579298839057198
35.158894,139.59999,15.9175
35.158833,139.60008,14.049
35.158833,139.6001,13.966
35.158836,139.60007,14.049
35.15884,139.6001,14.1275
35.158844,139.60007,14.206
35.158848,139.60005,14.206
35.158848,139.6001,14.1275
35.15885,139.60004,14.614
35.15886,139.60011,14.965
35.158867,139.60011,15.142
35.15888,139.60011,15.392
35.15889,139.60011,15.704
35.15888165176063,139.599952235263,15.889841568081394
35.158899435818576,139.60003432007335,17.338
35.15898,139.59998,17.671
35.15893441798041,139.60004102508233,17.338
35.158897,139.60011,15.993608147938392
35.1589,139.60004,17.338
35.15891,139.60004,17.161961690026125
35.15892,139.60007,17.14
35.158924,139.60008,17.14
35.158924,139.6001,16.503608147938394
35.158928,139.60011,16.724
35.158947,139.60004,17.432
35.15922,139.59926,29.608
35.159233,139.59924,29.608
35.15924,139.59924,29.608
35.159252,139.59923,29.764
35.159264,139.59923,29.7745
35.15928,139.59921,29.785
35.159294,139.59923,29.7955
35.15931,139.59924,29.9045
35.15932,139.59924,29.9045
35.159332,139.59926,29.873
35.15934,139.59927,29.847
35.15935,139.59927,29.873
35.15936,139.59929,29.847
35.159363,139.5993,29.805500000000002
35.15937,139.59932,29.702
35.15938,139.59933,29.681
35.15939,139.59935,29.66
35.159393,139.59937,29.6257196238062
35.159397,139.59938,29.6257196238062
35.1594,139.5994,29.591439247612403
35.159687,139.5994,29.879
35.1597,139.5994,29.905
35.159264,139.59973,27.735
35.15927,139.59972,27.735
35.15929,139.5997,27.807499999999997
35.1593,139.5997,27.88
35.15931,139.59969,28.067500000000003
35.159317,139.59969,28.067500000000003
35.159332,139.59967,28.151
35.159344,139.59966,28.172
35.159048306346634,139.59983425654812,21.557497400432773
35.159073,139.59987,21.557497400432773
35.159073,139.5999,21.907
35.159077,139.59984,22.76
35.15909,139.59982,22.791
35.159092,139.59978,22.7755
35.159092,139.59981,23.192
35.159096,139.5998,22.791
35.159115,139.59985,23.61875
35.15912,139.59985,23.6445
35.159126,139.59984,23.7075
35.15914,139.59981,24.8985
35.15915,139.5998,26.2515
35.159157,139.5998,26.423
35.15910431379917,139.59986874332344,22.913380417072503
35.159107,139.59991,23.75375
35.159107,139.59993,23.863
35.15911,139.59991,23.8945
35.15912,139.5999,23.822
35.15912,139.59991,24.61374197670905
35.159140514549534,139.59988007174587,23.926
35.159122,139.59991,24.623370988354523
35.159134,139.5999,24.269870988354526
35.159134,139.59993,24.696
35.159153,139.5999,24.8205
35.159153,139.59991,25.008
35.159164,139.59991,25.029
35.159075704076976,139.59997998267184,22.301503931832876
35.15902209575807,139.60006361351248,20.539792228478102
35.1591,139.59999,23.580250917408502
35.159103,139.59996,23.426
35.15911,139.59996,23.426
35.159115,139.59999,23.580250917408502
35.159115,139.6,23.599501834817005
35.159122,139.59996,23.580250917408502
35.159126,139.6,23.79
35.15913,139.59996,23.731250917408502
35.159138,139.6,23.9985
35.15914,139.59998,23.79
35.159153,139.60002,23.694750917408502
35.15916,139.59996,24.987
35.159164,139.6,23.9985
35.159130073517304,139.60001272586018,23.599501834817005
35.15917,139.59991,25.331
35.159172,139.59978,26.423
35.159176,139.59991,25.4455
35.15918,139.59991,25.331
35.159184,139.59978,26.729999999999997
35.159187,139.59991,25.331
35.15924,139.60002,26.153
35.159252,139.6,26.153
35.159256,139.60002,26.153
35.159181297933294,139.6000092082553,23.9985
35.15926,139.60002,26.153
35.159247418454946,139.6000157626193,26.153
35.159403950417335,139.59937561299245,29.6257196238062
35.15944802673648,139.59961233558218,28.703
35.15947,139.59947,29.238500000000002
35.159485,139.59947,29.223
35.1595,139.59946,29.238500000000002
35.159508,139.59946,29.223
35.15952,139.59946,29.254
35.159503035011966,139.599540970587,29.069154681087326
35.15946,139.5996,28.703
35.159462,139.59961,28.70299328187871
