lon,lat,depth
139.60081,35.164318,39.06623176940353
139.60096,35.164318,38.790059910153744
139.60111,35.164318,38.54689922646955
139.60126,35.164318,38.336682792247274
139.60141,35.164318,38.16834296766966
139.59988,35.16446,39.752739583518554
139.60000833333334,35.16446,39.694997766777256
139.60013666666669,35.16446,39.6546854432258
139.600265,35.16446,39.61434056006992
139.60039333333333,35.16446,39.574007494196294
139.60052166666668,35.16446,39.53375996837416
139.60065,35.16446,39.577999999999996
139.59988,35.16447,39.75540275975634
139.60000833333334,35.16447,39.69514222401746
139.60013666666669,35.16447,39.65468199128941
139.600265,35.16447,39.61426163466715
139.60039333333333,35.16447,39.57383514589662
139.60052166666668,35.16447,39.533352219925064
139.60065,35.16447,39.36999999999998
139.6005,35.165295,39.999933472085615
139.60065,35.165295,39.70299999999998
139.6005,35.165485,40.171
