0.0,0.0,3.434,31.2,1722030954406
0.0,0.0,3.434,31.2,1722030954420
0.0,0.0,3.434,31.2,1722030954430
0.0,0.0,3.423,31.2,1722030954835
0.0,0.0,3.423,31.2,1722030954842
0.0,0.0,3.434,31.2,1722030954844
0.0,0.0,3.423,31.2,1722030954849
0.0,0.0,3.434,31.2,1722030954855
0.0,0.0,3.434,31.2,1722030954863
0.0,0.0,3.434,31.2,1722030954866
0.0,0.0,3.434,31.2,1722030954871
0.0,0.0,3.434,31.2,1722030954873
0.0,0.0,3.444,31.2,1722030954946
0.0,0.0,3.444,31.2,1722030954949
0.0,0.0,3.444,31.2,1722030954953
0.0,0.0,3.444,31.2,1722030955004
0.0,0.0,3.444,31.2,1722030955007
0.0,0.0,3.444,31.2,1722030955010
0.0,0.0,3.455,31.2,1722030955071
0.0,0.0,3.455,31.2,1722030955074
0.0,0.0,3.455,31.2,1722030955092
0.0,0.0,3.465,31.2,1722030955157
0.0,0.0,3.465,31.2,1722030955163
0.0,0.0,3.465,31.2,1722030955167
0.0,0.0,3.465,31.2,1722030955209
0.0,0.0,3.465,31.2,1722030955211
0.0,0.0,3.465,31.2,1722030955216
0.0,0.0,3.475,31.2,1722030955292
0.0,0.0,3.475,31.2,1722030955296
0.0,0.0,3.475,31.2,1722030955298
0.0,0.0,3.475,31.2,1722030955362
0.0,0.0,3.475,31.2,1722030955365
0.0,0.0,3.475,31.2,1722030955367
0.0,0.0,3.486,31.2,1722030955422
0.0,0.0,3.486,31.2,1722030955426
0.0,0.0,3.486,31.2,1722030955429
0.0,0.0,3.486,31.2,1722030955501
0.0,0.0,3.486,31.2,1722030955503
0.0,0.0,3.486,31.2,1722030955505
0.0,0.0,3.496,31.2,1722030955572
0.0,0.0,3.496,31.2,1722030955576
0.0,0.0,3.496,31.2,1722030955579
0.0,0.0,3.496,31.2,1722030955641
0.0,0.0,3.496,31.2,1722030955646
0.0,0.0,3.496,31.2,1722030955651
0.0,0.0,3.496,31.2,1722030955716
0.0,0.0,3.496,31.2,1722030955720
0.0,0.0,3.496,31.2,1722030955725
0.0,0.0,3.496,31.2,1722030955775
0.0,0.0,3.496,31.2,1722030955780
0.0,0.0,3.496,31.2,1722030955784
0.0,0.0,3.486,31.2,1722030955845
0.0,0.0,3.486,31.2,1722030955849
0.0,0.0,3.486,31.2,1722030955856
0.0,0.0,3.496,31.2,1722030955926
0.0,0.0,3.496,31.2,1722030955930
0.0,0.0,3.496,31.2,1722030955932
0.0,0.0,3.496,31.2,1722030955981
0.0,0.0,3.496,31.2,1722030955994
0.0,0.0,3.496,31.2,1722030955997
0.0,0.0,3.486,31.2,1722030956053
0.0,0.0,3.486,31.2,1722030956061
0.0,0.0,3.486,31.2,1722030956065
0.0,0.0,3.475,31.2,1722030956121
0.0,0.0,3.475,31.2,1722030956124
0.0,0.0,3.475,31.2,1722030956128
0.0,0.0,3.475,31.2,1722030956197
0.0,0.0,3.475,31.2,1722030956200
0.0,0.0,3.475,31.2,1722030956204
0.0,0.0,3.465,31.2,1722030956287
0.0,0.0,3.465,31.2,1722030956291
0.0,0.0,3.465,31.2,1722030956294
0.0,0.0,3.455,31.2,1722030956412
0.0,0.0,3.455,31.2,1722030956419
0.0,0.0,3.455,31.2,1722030956424
0.0,0.0,3.455,31.2,1722030956471
0.0,0.0,3.455,31.2,1722030956475
0.0,0.0,3.455,31.2,1722030956481
0.0,0.0,3.444,31.2,1722030956547
0.0,0.0,3.444,31.2,1722030956551
0.0,0.0,3.444,31.2,1722030956554
0.0,0.0,3.444,31.2,1722030956619
0.0,0.0,3.444,31.2,1722030956627
0.0,0.0,3.444,31.2,1722030956632
0.0,0.0,3.444,31.0,1722030956682
0.0,0.0,3.444,31.0,1722030956686
0.0,0.0,3.444,31.0,1722030956688
0.0,0.0,3.444,31.0,1722030956756
0.0,0.0,3.444,31.0,1722030956760
0.0,0.0,3.444,31.0,1722030956764
0.0,0.0,3.455,31.0,1722030956820
0.0,0.0,3.455,31.0,1722030956822
0.0,0.0,3.455,31.0,1722030956828
